"Country or Area","Element Code","Element","Year","Unit","Value","Value Footnotes"
"Eastern Asia +","41","Yield","1967","Hg/Ha","100469.00000","A "
"Eastern Asia +","41","Yield","1966","Hg/Ha","94080.00000","A "
"Eastern Asia +","41","Yield","1965","Hg/Ha","99822.00000","A "
"Eastern Asia +","41","Yield","1964","Hg/Ha","77010.00000","A "
"Eastern Asia +","41","Yield","1963","Hg/Ha","53358.00000","A "
"Eastern Asia +","41","Yield","1962","Hg/Ha","63078.00000","A "
"Eastern Asia +","41","Yield","1961","Hg/Ha","62128.00000","A "
"Eastern Asia +","51","Production Quantity","2007","tonnes","196434.00000","A "
"Eastern Asia +","51","Production Quantity","2006","tonnes","202701.00000","A "
"Eastern Asia +","51","Production Quantity","2005","tonnes","213937.00000","A "
"Eastern Asia +","51","Production Quantity","2004","tonnes","210109.00000","A "
"Eastern Asia +","51","Production Quantity","2003","tonnes","170174.00000","A "
"Eastern Asia +","51","Production Quantity","2002","tonnes","184818.00000","A "
"Eastern Asia +","51","Production Quantity","2001","tonnes","207656.00000","A "
"Eastern Asia +","51","Production Quantity","2000","tonnes","209517.00000","A "
"Eastern Asia +","51","Production Quantity","1999","tonnes","194476.00000","A "
"Eastern Asia +","51","Production Quantity","1998","tonnes","67049.00000","A "
"Eastern Asia +","51","Production Quantity","1997","tonnes","109090.00000","A "
"Eastern Asia +","51","Production Quantity","1996","tonnes","105505.00000","A "
"Eastern Asia +","51","Production Quantity","1995","tonnes","48022.00000","A "
"Eastern Asia +","51","Production Quantity","1994","tonnes","79517.00000","A "
"Eastern Asia +","51","Production Quantity","1993","tonnes","52722.00000","A "
"Eastern Asia +","51","Production Quantity","1992","tonnes","72807.00000","A "
"Eastern Asia +","51","Production Quantity","1991","tonnes","61705.00000","A "
"Eastern Asia +","51","Production Quantity","1990","tonnes","85005.00000","A "
"Eastern Asia +","51","Production Quantity","1989","tonnes","95286.00000","A "
"Eastern Asia +","51","Production Quantity","1988","tonnes","80087.00000","A "
"Eastern Asia +","51","Production Quantity","1987","tonnes","55954.00000","A "
"Eastern Asia +","51","Production Quantity","1986","tonnes","58946.00000","A "
"Eastern Asia +","51","Production Quantity","1985","tonnes","55136.00000","A "
"Eastern Asia +","51","Production Quantity","1984","tonnes","55653.00000","A "
"Eastern Asia +","51","Production Quantity","1983","tonnes","24916.00000","A "
"Eastern Asia +","51","Production Quantity","1982","tonnes","43939.00000","A "
"Eastern Asia +","51","Production Quantity","1981","tonnes","74492.00000","A "
"Eastern Asia +","51","Production Quantity","1980","tonnes","58750.00000","A "
"Eastern Asia +","51","Production Quantity","1979","tonnes","32023.00000","A "
"Eastern Asia +","51","Production Quantity","1978","tonnes","32998.00000","A "
"Eastern Asia +","51","Production Quantity","1977","tonnes","28309.00000","A "
"Eastern Asia +","51","Production Quantity","1976","tonnes","27278.00000","A "
"Eastern Asia +","51","Production Quantity","1975","tonnes","22063.00000","A "
"Eastern Asia +","51","Production Quantity","1974","tonnes","22125.00000","A "
"Eastern Asia +","51","Production Quantity","1973","tonnes","27679.00000","A "
"Eastern Asia +","51","Production Quantity","1972","tonnes","21039.00000","A "
"Eastern Asia +","51","Production Quantity","1971","tonnes","14688.00000","A "
"Eastern Asia +","51","Production Quantity","1970","tonnes","25967.00000","A "
"Eastern Asia +","51","Production Quantity","1969","tonnes","24166.00000","A "
"Eastern Asia +","51","Production Quantity","1968","tonnes","17513.00000","A "
"Eastern Asia +","51","Production Quantity","1967","tonnes","12408.00000","A "
"Eastern Asia +","51","Production Quantity","1966","tonnes","9775.00000","A "
"Eastern Asia +","51","Production Quantity","1965","tonnes","10102.00000","A "
"Eastern Asia +","51","Production Quantity","1964","tonnes","6877.00000","A "
"Eastern Asia +","51","Production Quantity","1963","tonnes","4226.00000","A "
"Eastern Asia +","51","Production Quantity","1962","tonnes","3217.00000","A "
"Eastern Asia +","51","Production Quantity","1961","tonnes","2802.00000","A "
"Eastern Europe +","31","Area Harvested","2007","Ha","49636.00000","A "
"Eastern Europe +","31","Area Harvested","2006","Ha","49527.00000","A "
"Eastern Europe +","31","Area Harvested","2005","Ha","52147.00000","A "
"Eastern Europe +","31","Area Harvested","2004","Ha","57071.00000","A "
"Eastern Europe +","31","Area Harvested","2003","Ha","55323.00000","A "
"Eastern Europe +","31","Area Harvested","2002","Ha","50738.00000","A "
"Eastern Europe +","31","Area Harvested","2001","Ha","49975.00000","A "
"Eastern Europe +","31","Area Harvested","2000","Ha","56047.00000","A "
"Eastern Europe +","31","Area Harvested","1999","Ha","57030.00000","A "
"Eastern Europe +","31","Area Harvested","1998","Ha","52992.00000","A "
"Eastern Europe +","31","Area Harvested","1997","Ha","69989.00000","A "
"Eastern Europe +","31","Area Harvested","1996","Ha","62706.00000","A "
"Eastern Europe +","31","Area Harvested","1995","Ha","61483.00000","A "
"Eastern Europe +","31","Area Harvested","1994","Ha","59645.00000","A "
"Eastern Europe +","31","Area Harvested","1993","Ha","73433.00000","A "
"Eastern Europe +","31","Area Harvested","1992","Ha","73296.00000","A "
"Eastern Europe +","31","Area Harvested","1991","Ha","77983.00000","A "
"Eastern Europe +","31","Area Harvested","1990","Ha","78562.00000","A "
"Eastern Europe +","31","Area Harvested","1989","Ha","80718.00000","A "
"Eastern Europe +","31","Area Harvested","1988","Ha","76031.00000","A "
"Eastern Europe +","31","Area Harvested","1987","Ha","76801.00000","A "
"Eastern Europe +","31","Area Harvested","1986","Ha","72619.00000","A "
"Eastern Europe +","31","Area Harvested","1985","Ha","75061.00000","A "
"Eastern Europe +","31","Area Harvested","1984","Ha","44145.00000","A "
"Eastern Europe +","31","Area Harvested","1983","Ha","56516.00000","A "
"Eastern Europe +","31","Area Harvested","1982","Ha","47034.00000","A "
"Eastern Europe +","31","Area Harvested","1981","Ha","93183.00000","A "
"Eastern Europe +","31","Area Harvested","1980","Ha","92321.00000","A "
"Eastern Europe +","31","Area Harvested","1979","Ha","40692.00000","A "
"Eastern Europe +","31","Area Harvested","1978","Ha","67486.00000","A "
"Eastern Europe +","31","Area Harvested","1977","Ha","76450.00000","A "
"Eastern Europe +","31","Area Harvested","1976","Ha","76073.00000","A "
"Eastern Europe +","31","Area Harvested","1975","Ha","76430.00000","A "
"Eastern Europe +","31","Area Harvested","1974","Ha","118397.00000","A "
"Eastern Europe +","31","Area Harvested","1973","Ha","94461.00000","A "
"Eastern Europe +","31","Area Harvested","1972","Ha","94090.00000","A "
"Eastern Europe +","31","Area Harvested","1971","Ha","77782.00000","A "
"Eastern Europe +","31","Area Harvested","1970","Ha","91915.00000","A "
"Eastern Europe +","31","Area Harvested","1969","Ha","79088.00000","A "
"Eastern Europe +","31","Area Harvested","1968","Ha","59162.00000","A "
"Eastern Europe +","31","Area Harvested","1967","Ha","54606.00000","A "
"Eastern Europe +","31","Area Harvested","1966","Ha","58843.00000","A "
"Eastern Europe +","31","Area Harvested","1965","Ha","64931.00000","A "
"Eastern Europe +","31","Area Harvested","1964","Ha","59952.00000","A "
"Eastern Europe +","31","Area Harvested","1963","Ha","59967.00000","A "
"Eastern Europe +","31","Area Harvested","1962","Ha","59821.00000","A "
"Eastern Europe +","31","Area Harvested","1961","Ha","53486.00000","A "
"Eastern Europe +","41","Yield","2007","Hg/Ha","42026.00000","A "
"Eastern Europe +","41","Yield","2006","Hg/Ha","37572.00000","A "
"Eastern Europe +","41","Yield","2005","Hg/Ha","52049.00000","A "
"Eastern Europe +","41","Yield","2004","Hg/Ha","50069.00000","A "
"Eastern Europe +","41","Yield","2003","Hg/Ha","55288.00000","A "
"Eastern Europe +","41","Yield","2002","Hg/Ha","34451.00000","A "
"Eastern Europe +","41","Yield","2001","Hg/Ha","33354.00000","A "
"Eastern Europe +","41","Yield","2000","Hg/Ha","44947.00000","A "
"Eastern Europe +","41","Yield","1999","Hg/Ha","36803.00000","A "
"Eastern Europe +","41","Yield","1998","Hg/Ha","35419.00000","A "
"Eastern Europe +","41","Yield","1997","Hg/Ha","35227.00000","A "
"Eastern Europe +","41","Yield","1996","Hg/Ha","54708.00000","A "
"Eastern Europe +","41","Yield","1995","Hg/Ha","32124.00000","A "
"Eastern Europe +","41","Yield","1994","Hg/Ha","25950.00000","A "
"Eastern Europe +","41","Yield","1993","Hg/Ha","37628.00000","A "
"Eastern Europe +","41","Yield","1992","Hg/Ha","39141.00000","A "
"Eastern Europe +","41","Yield","1991","Hg/Ha","35897.00000","A "
"Eastern Europe +","41","Yield","1990","Hg/Ha","49186.00000","A "
"Eastern Europe +","41","Yield","1989","Hg/Ha","53818.00000","A "
"Eastern Europe +","41","Yield","1988","Hg/Ha","41215.00000","A "
"Eastern Europe +","41","Yield","1987","Hg/Ha","35931.00000","A "
"Eastern Europe +","41","Yield","1986","Hg/Ha","50150.00000","A "
"Eastern Europe +","41","Yield","1985","Hg/Ha","49423.00000","A "
"Eastern Europe +","41","Yield","1984","Hg/Ha","68898.00000","A "
"Eastern Europe +","41","Yield","1983","Hg/Ha","67801.00000","A "
"Eastern Europe +","41","Yield","1982","Hg/Ha","68407.00000","A "
"Eastern Europe +","41","Yield","1981","Hg/Ha","50616.00000","A "
"Eastern Europe +","41","Yield","1980","Hg/Ha","48400.00000","A "
"Eastern Europe +","41","Yield","1979","Hg/Ha","57628.00000","A "
"Eastern Europe +","41","Yield","1978","Hg/Ha","38988.00000","A "
"Eastern Europe +","41","Yield","1977","Hg/Ha","53262.00000","A "
"Eastern Europe +","41","Yield","1976","Hg/Ha","46848.00000","A "
"Eastern Europe +","41","Yield","1975","Hg/Ha","39129.00000","A "
"Eastern Europe +","41","Yield","1974","Hg/Ha","42051.00000","A "
"Eastern Europe +","41","Yield","1973","Hg/Ha","47354.00000","A "
"Eastern Europe +","41","Yield","1972","Hg/Ha","37620.00000","A "
"Eastern Europe +","41","Yield","1971","Hg/Ha","42464.00000","A "
"Eastern Europe +","41","Yield","1970","Hg/Ha","48671.00000","A "
"Eastern Europe +","41","Yield","1969","Hg/Ha","69954.00000","A "
"Eastern Europe +","41","Yield","1968","Hg/Ha","54226.00000","A "
"Eastern Europe +","41","Yield","1967","Hg/Ha","90921.00000","A "
"Eastern Europe +","41","Yield","1966","Hg/Ha","56018.00000","A "
"Eastern Europe +","41","Yield","1965","Hg/Ha","46109.00000","A "
"Eastern Europe +","41","Yield","1964","Hg/Ha","58360.00000","A "
"Eastern Europe +","41","Yield","1963","Hg/Ha","60153.00000","A "
"Eastern Europe +","41","Yield","1962","Hg/Ha","39532.00000","A "
"Eastern Europe +","41","Yield","1961","Hg/Ha","66275.00000","A "
"Eastern Europe +","51","Production Quantity","2007","tonnes","208603.00000","A "
"Eastern Europe +","51","Production Quantity","2006","tonnes","186083.00000","A "
"Eastern Europe +","51","Production Quantity","2005","tonnes","271425.00000","A "
"Eastern Europe +","51","Production Quantity","2004","tonnes","285754.00000","A "
"Eastern Europe +","51","Production Quantity","2003","tonnes","305872.00000","A "
"Eastern Europe +","51","Production Quantity","2002","tonnes","174798.00000","A "
"Eastern Europe +","51","Production Quantity","2001","tonnes","166689.00000","A "
"Eastern Europe +","51","Production Quantity","2000","tonnes","251919.00000","A "
"Eastern Europe +","51","Production Quantity","1999","tonnes","209892.00000","A "
"Eastern Europe +","51","Production Quantity","1998","tonnes","187697.00000","A "
"Eastern Europe +","51","Production Quantity","1997","tonnes","246555.00000","A "
"Eastern Europe +","51","Production Quantity","1996","tonnes","343053.00000","A "
"Eastern Europe +","51","Production Quantity","1995","tonnes","197511.00000","A "
"Eastern Europe +","51","Production Quantity","1994","tonnes","154780.00000","A "
"Eastern Europe +","51","Production Quantity","1993","tonnes","276316.00000","A "
"Eastern Europe +","51","Production Quantity","1992","tonnes","286892.00000","A "
"Eastern Europe +","51","Production Quantity","1991","tonnes","279936.00000","A "
"Eastern Europe +","51","Production Quantity","1990","tonnes","386419.00000","A "
"Eastern Europe +","51","Production Quantity","1989","tonnes","434413.00000","A "
"Eastern Europe +","51","Production Quantity","1988","tonnes","313365.00000","A "
"Eastern Europe +","51","Production Quantity","1987","tonnes","275959.00000","A "
"Eastern Europe +","51","Production Quantity","1986","tonnes","364188.00000","A "
"Eastern Europe +","51","Production Quantity","1985","tonnes","370981.00000","A "
"Eastern Europe +","51","Production Quantity","1984","tonnes","304153.00000","A "
"Eastern Europe +","51","Production Quantity","1983","tonnes","383188.00000","A "
"Eastern Europe +","51","Production Quantity","1982","tonnes","321749.00000","A "
"Eastern Europe +","51","Production Quantity","1981","tonnes","471664.00000","A "
"Eastern Europe +","51","Production Quantity","1980","tonnes","446841.00000","A "
"Eastern Europe +","51","Production Quantity","1979","tonnes","234500.00000","A "
"Eastern Europe +","51","Production Quantity","1978","tonnes","263118.00000","A "
"Eastern Europe +","51","Production Quantity","1977","tonnes","407190.00000","A "
"Eastern Europe +","51","Production Quantity","1976","tonnes","356391.00000","A "
"Eastern Europe +","51","Production Quantity","1975","tonnes","299069.00000","A "
"Eastern Europe +","51","Production Quantity","1974","tonnes","497878.00000","A "
"Eastern Europe +","51","Production Quantity","1973","tonnes","447318.00000","A "
"Eastern Europe +","51","Production Quantity","1972","tonnes","353967.00000","A "
"Eastern Europe +","51","Production Quantity","1971","tonnes","330295.00000","A "
"Eastern Europe +","51","Production Quantity","1970","tonnes","447361.00000","A "
"Eastern Europe +","51","Production Quantity","1969","tonnes","553256.00000","A "
"Eastern Europe +","51","Production Quantity","1968","tonnes","320814.00000","A "
"Eastern Europe +","51","Production Quantity","1967","tonnes","496486.00000","A "
"Eastern Europe +","51","Production Quantity","1966","tonnes","329628.00000","A "
"Eastern Europe +","51","Production Quantity","1965","tonnes","299392.00000","A "
"Eastern Europe +","51","Production Quantity","1964","tonnes","349885.00000","A "
"Eastern Europe +","51","Production Quantity","1963","tonnes","360723.00000","A "
"Eastern Europe +","51","Production Quantity","1962","tonnes","236487.00000","A "
"Eastern Europe +","51","Production Quantity","1961","tonnes","354480.00000","A "
"Ecuador","31","Area Harvested","2007","Ha","90.00000","F "
"Ecuador","31","Area Harvested","2006","Ha","80.00000","F "
"Ecuador","31","Area Harvested","2005","Ha","78.00000","F "
"Ecuador","31","Area Harvested","2004","Ha","75.00000","F "
"Ecuador","31","Area Harvested","2003","Ha","70.00000","F "
"Ecuador","31","Area Harvested","2002","Ha","68.00000","F "
"Ecuador","31","Area Harvested","2001","Ha","65.00000","F "
"Ecuador","31","Area Harvested","2000","Ha","60.00000","F "
"Ecuador","31","Area Harvested","1999","Ha","60.00000","F "
"Ecuador","31","Area Harvested","1998","Ha","60.00000","F "
"Ecuador","31","Area Harvested","1997","Ha","65.00000","F "
"Ecuador","31","Area Harvested","1996","Ha","63.00000","F "
"Ecuador","31","Area Harvested","1995","Ha","63.00000","F "
"Ecuador","31","Area Harvested","1994","Ha","63.00000","F "
"Ecuador","31","Area Harvested","1993","Ha","63.00000","F "
"Ecuador","31","Area Harvested","1992","Ha","63.00000","F "
"Ecuador","31","Area Harvested","1991","Ha","63.00000","F "
"Ecuador","31","Area Harvested","1990","Ha","63.00000","F "
"Ecuador","31","Area Harvested","1989","Ha","63.00000","F "
"Ecuador","31","Area Harvested","1988","Ha","63.00000","F "
"Ecuador","31","Area Harvested","1987","Ha","63.00000","F "
"Ecuador","31","Area Harvested","1986","Ha","63.00000","F "
"Ecuador","31","Area Harvested","1985","Ha","63.00000","F "
"Ecuador","31","Area Harvested","1984","Ha","0.00000","NR"
"Ecuador","31","Area Harvested","1983","Ha","0.00000","NR"
"Ecuador","31","Area Harvested","1982","Ha","0.00000","NR"
"Ecuador","31","Area Harvested","1981","Ha","0.00000","NR"
"Ecuador","31","Area Harvested","1980","Ha","0.00000","NR"
"Ecuador","31","Area Harvested","1979","Ha","0.00000","NR"
"Ecuador","31","Area Harvested","1978","Ha","0.00000","NR"
"Ecuador","31","Area Harvested","1977","Ha","0.00000","NR"
"Ecuador","31","Area Harvested","1976","Ha","0.00000","NR"
"Ecuador","31","Area Harvested","1975","Ha","0.00000","NR"
"Ecuador","31","Area Harvested","1974","Ha","0.00000","NR"
"Ecuador","31","Area Harvested","1973","Ha","0.00000","NR"
"Ecuador","31","Area Harvested","1972","Ha","0.00000","NR"
"Ecuador","31","Area Harvested","1971","Ha","0.00000","NR"
