,STATE,CITY
77081,oh,
77082,tx,
77085,mi,
77087,ca,
77090,tx,
77093,nc,
77095,co,
77098,ca,los angeles
77100,ma,boston
77101,ma,boston
77105,ga,
77116,ca,san diego
77121,wv,
77122,dc,washington
77125,tx,san antonio
77135,ca,san jose
77136,ca,
77137,dc,washington
77142,mn,
77144,ny,
77145,va,
77147,ca,
77149,oh,
77150,ca,
77156,ca,los angeles
77167,ny,new york
77168,oh,
77169,ma,boston
77170,ma,boston
77175,il,
77183,tx,houston
77184,ny,new york
77185,nj,
77189,fl,
77190,ca,
77191,fl,
77198,md,baltimore
77203,nh,
77208,ga,
77212,oh,
77213,or,portland
77214,ca,
77218,ny,new york
77219,az,
77222,ca,san francisco
77223,ny,new york
77255,ga,
77258,ca,san francisco
77261,la,los angeles
77264,ca,los angeles
77281,tx,fort worth
77284,wa,seattle
77286,il,chicago
77292,ca,san francisco
77293,mo,
77295,tx,houston
77296,tx,houston
77297,tx,houston
77298,mn,
77299,la,los angeles
77300,mn,
77302,az,
77303,tx,austin
77307,il,chicago
77309,ca,
77311,pa,
77312,ma,boston
77314,ma,boston
77319,nc,charlotte
77320,na,
77322,wa,seattle
77324,az,
77327,ok,
77333,ca,
77335,ca,
77337,or,portland
77344,oh,
77346,nj,
77347,in,
77348,dc,washington
77352,fl,
77353,fl,
77355,ga,
77366,wa,washington
77367,fl,
77368,ny,
77370,oh,
77371,tx,dallas
77372,tx,dallas
77384,dc,washington
77385,ny,
77387,tx,san antonio
77396,ca,los angeles
77397,la,los angeles
77398,nj,
77409,oh,
77411,nj,
77417,ri,
77420,ma,
77422,fl,
77425,ca,
77428,ca,
77431,ca,san francisco
77433,nc,
77444,in,
77446,ca,los angeles
77449,md,baltimore
77451,tx,houston
77459,co,denver
77460,nj,
77468,ny,
77472,ca,los angeles
77479,ca,
77480,mo,
77486,ca,san jose
77488,la,los angeles
77489,na,
77493,dc,washington
77499,ma,boston
77502,ct,
77505,dc,washington
77512,ma,boston
77517,fl,
77518,az,phoenix
77522,ca,
77536,ny,new york
77538,ca,
77542,ny,new york
77545,il,chicago
77546,il,chicago
77547,sc,
77548,fl,
77549,nj,
77551,ma,boston
77554,oh,
77555,ny,new york
77556,ca,
77560,il,chicago
77564,dc,washington
77567,ny,new york
77583,ca,
77592,il,
77595,tx,austin
77598,ca,san francisco
77602,in,
77603,ca,
77608,ca,
77609,ny,
77610,ca,san diego
77612,fl,
77613,ca,
77618,ca,san jose
77620,ca,san jose
77622,al,
77636,dc,washington
77637,ca,los angeles
77638,ma,boston
77639,nj,
77644,fl,
77651,ri,
77677,ny,
77687,ca,los angeles
77689,ny,new york
77704,nj,
77709,ca,san diego
77710,ut,
77711,ca,san diego
77718,or,portland
77721,ca,los angeles
77725,ma,boston
77732,ny,new york
77733,ny,
77740,az,
77742,ga,
77745,nc,
77746,az,
77754,ma,
77756,ma,boston
77758,il,
77760,ny,
77766,ca,los angeles
77767,oh,
77774,nj,
77779,nj,
77780,ca,los angeles
77786,ca,los angeles
77792,ca,los angeles
77793,mi,
77794,fl,
77796,fl,
77797,dc,washington
77798,ca,los angeles
77799,tx,
77800,ca,los angeles
77806,ca,los angeles
77809,ny,new york
77814,fl,
77817,nj,
77830,wi,
77834,ca,san francisco
77837,tx,
77841,ky,
77842,dc,washington
77843,ca,los angeles
77844,dc,washington
77850,fl,
77853,az,phoenix
77857,nj,
77861,ca,san francisco
77867,ca,
77870,nc,charlotte
77880,tn,
77882,ca,los angeles
77885,la,los angeles
77887,nj,
77889,ca,los angeles
77892,ca,san diego
77898,ca,
77900,ca,los angeles
77901,fl,
77904,ca,los angeles
77906,ca,los angeles
77908,il,chicago
77912,ma,
77915,ca,los angeles
77916,ca,san francisco
77926,ca,san francisco
77929,ca,san francisco
77936,md,
77937,ca,san francisco
77940,ca,
77947,ca,san francisco
77949,nj,
77964,dc,washington
77975,il,chicago
77976,fl,
77977,il,chicago
77984,ky,
77985,il,chicago
77986,in,indianapolis
77987,fl,
77991,ny,new york
77994,al,
77996,nc,
77997,ca,san francisco
77998,ny,new york
78001,fl,
78002,in,
78005,in,
78006,fl,
78008,nj,
78009,mo,
78010,hi,
78012,ca,
78013,wa,seattle
78015,tx,dallas
78022,ny,
78023,oh,
78024,fl,
78025,ga,
78026,fl,
78027,co,
78028,oh,
78032,il,chicago
78034,va,
78039,tx,
78044,nj,
78046,oh,
78050,pa,philadelphia
78054,nv,las vegas
78058,il,chicago
78059,ks,
78061,fl,
78064,il,
78070,ca,san francisco
78097,ca,
78100,ca,san francisco
78112,mn,
78113,ca,
78114,tn,
78115,dc,washington
78121,il,chicago
78125,az,
78131,ca,san francisco
78136,va,
78138,ny,
78139,ny,new york
78141,ma,boston
78142,ma,boston
78149,al,
78150,mn,
78151,pa,philadelphia
78158,ca,los angeles
78160,ca,san francisco
78161,pa,philadelphia
78162,il,chicago
78164,pa,philadelphia
78165,ca,
78166,ca,los angeles
78167,tx,
78170,ny,new york
78172,ca,los angeles
78178,ca,
78179,il,chicago
78181,ca,
78182,tx,houston
78183,wa,seattle
78184,ca,los angeles
78186,ny,
78191,ny,
78192,co,
78193,mn,
78195,ny,
78197,tx,dallas
78198,tx,houston
78200,ny,
78202,mi,
78208,tx,
78209,ca,san francisco
78214,ca,
78219,ca,san francisco
78222,dc,washington
78225,dc,washington
78228,fl,
78229,or,portland
78230,md,baltimore
78231,oh,
78233,fl,
78234,nc,charlotte
78235,nc,charlotte
78236,nc,charlotte
78237,nc,charlotte
78238,nc,charlotte
78239,nc,charlotte
78240,nc,charlotte
78241,nc,charlotte
78253,ca,los angeles
78254,tx,
78262,pa,
78263,oh,
78265,il,chicago
78267,ma,boston
78268,tx,dallas
78270,tx,
78271,fl,
78276,fl,
78278,ma,
78286,ma,boston
78292,fl,
78297,tx,
78307,tx,
78314,ca,los angeles
78316,ca,
78317,ia,
78319,ga,
78321,va,
78323,co,
78336,dc,washington
78343,fl,
78350,ny,
78351,ga,
78360,nc,
78362,ga,
78366,ca,los angeles
78367,ma,boston
78368,tx,houston
78374,az,phoenix
78382,ct,
78383,ny,new york
78385,co,denver
78386,ca,los angeles
78389,ky,
78390,ak,
78394,ny,
78395,ca,san diego
78405,nd,
78406,ca,
78407,ca,
78408,fl,
78414,tx,austin
78422,wa,seattle
78423,il,chicago
78425,ga,
78426,nv,
78440,al,
78444,mn,
78446,fl,
78447,fl,
78450,in,indianapolis
78453,or,portland
78456,fl,
78457,ca,los angeles
78459,il,chicago
78461,il,chicago
78464,mi,
78476,ca,
78480,ny,new york
78481,ca,los angeles
78482,ga,
78492,ca,san francisco
78497,il,chicago
78498,il,chicago
78499,ca,san francisco
78500,il,chicago
78503,va,
78506,ca,san francisco
78508,tx,austin
78509,tx,austin
78512,ca,san francisco
78513,pa,
78514,ca,los angeles
78515,ny,new york
78516,oh,
78517,ca,
78519,va,
78521,ma,boston
78522,ny,new york
78523,wa,seattle
78524,ca,san francisco
78525,tx,austin
78526,ca,san diego
78528,or,portland
78534,mn,
78536,ca,
78537,ny,
78544,il,chicago
78548,ca,los angeles
78549,pa,
78550,dc,washington
78554,co,denver
78555,co,denver
78563,ny,new york
78564,il,chicago
78565,ca,san francisco
78567,il,chicago
78568,il,
78569,ks,
78572,nh,
78574,ca,san francisco
78576,fl,
78580,ca,los angeles
78583,tx,dallas
78586,ny,
78588,tx,houston
78591,il,chicago
78594,ny,
78596,wa,washington
78598,ga,
78600,ny,
78602,ny,
78605,dc,washington
78611,ga,
78612,nv,las vegas
78616,ca,
78622,ca,san francisco
78634,ca,san francisco
78637,va,
78642,ca,san francisco
78643,ma,boston
78646,tx,austin
78647,ny,new york
78650,wa,seattle
78651,md,
78653,ca,san francisco
78654,la,los angeles
78657,ny,
78658,va,
78659,ca,
78661,oh,columbus
78662,ca,los angeles
78663,wa,seattle
78665,wa,seattle
78666,de,
78669,ca,los angeles
78672,ca,san francisco
78673,tx,
78674,ny,new york
78675,ny,new york
78676,il,chicago
78677,ca,los angeles
78679,ct,
78680,mi,
78681,ny,new york
78682,ca,san francisco
78690,ma,boston
78691,ca,
78695,al,
78696,nv,
78699,ca,
78701,oh,
78702,ca,san francisco
78703,ca,los angeles
78705,oh,
78706,pa,philadelphia
78707,az,phoenix
78709,ca,
78710,in,
78711,il,chicago
78713,mn,
78717,ca,los angeles
78718,mi,
78719,la,chicago
78720,ca,los angeles
78724,ca,
78725,il,chicago
78729,ca,
78730,ca,los angeles
78735,il,chicago
78736,az,phoenix
78740,il,chicago
78742,tx,
78743,ca,san francisco
78744,ca,los angeles
78746,ca,los angeles
78747,az,phoenix
78750,ca,los angeles
78752,ca,los angeles
78753,ca,
78754,fl,
78755,pa,
78757,ca,los angeles
78758,ca,los angeles
78760,ca,los angeles
78763,ca,
78765,ca,san francisco
78767,ca,san francisco
78768,ca,
78769,ca,los angeles
78770,co,denver
78772,fl,
78774,ca,san francisco
78777,dc,washington
78778,mn,
78779,la,los angeles
78783,wa,seattle
78784,az,phoenix
78787,ny,new york
78791,ca,los angeles
78792,az,phoenix
78793,ga,
78794,il,chicago
78795,ca,san francisco
78796,ca,
78797,na,
78810,il,chicago
78813,ca,san francisco
78818,ut,
78828,ny,new york
78832,il,chicago
78833,az,
78837,oh,columbus
78842,il,chicago
78844,ny,
78846,fl,
78849,ca,
78850,az,
78851,ca,los angeles
78852,ny,new york
78854,wa,
78858,ny,new york
78859,ca,
78860,ca,san jose
78861,ga,
78864,ny,new york
78868,ca,san francisco
78869,ca,
78871,ny,new york
78872,ny,new york
78873,ri,
78874,fl,
78877,ca,san francisco
78878,ny,new york
78879,ca,san francisco
78882,ca,los angeles
78884,pa,philadelphia
78887,il,chicago
78888,ca,
78889,tx,austin
78892,ny,
78894,ca,los angeles
78895,ny,
78896,or,portland
78897,ny,new york
78898,ca,
78899,dc,washington
78900,id,
78901,il,chicago
78903,ga,
78905,ny,
78910,wi,milwaukee
78912,dc,
78913,ny,new york
78916,wa,
78918,dc,washington
78920,il,chicago
78922,il,
78923,ny,new york
78924,pa,philadelphia
78925,ca,san francisco
78927,ny,new york
78928,ca,los angeles
78933,wa,seattle
78935,ma,
78938,oh,
78939,ny,new york
78943,ny,new york
78944,ny,new york
78945,ny,new york
78946,il,chicago
78948,nj,
78952,md,
78953,ny,new york
78958,ma,boston
78959,ca,san francisco
78960,il,chicago
78964,md,
78965,ky,
78969,wa,seattle
78972,dc,washington
78973,dc,washington
78976,ny,
78977,ny,new york
78981,il,chicago
78983,ny,new york
78984,ny,new york
78987,ny,new york
78990,ny,new york
78993,ny,new york
78994,ca,
78996,ca,los angeles
79001,ny,new york
79003,ny,new york
79007,il,chicago
79008,ny,new york
79009,ny,new york
79010,md,
79013,ny,new york
79015,ny,new york
79017,ny,new york
79018,la,los angeles
79022,va,
79023,sc,
79024,nj,
79025,tn,
79028,ca,
79034,tx,dallas
79036,ny,new york
79038,ca,
79041,tn,
79042,pa,philadelphia
79049,ny,new york
79053,ca,
79057,la,
79060,ny,new york
79063,pa,philadelphia
79067,ny,new york
79069,va,
79070,nc,charlotte
79071,tx,
79078,ny,new york
79081,ca,san francisco
79082,ma,boston
79084,il,chicago
79087,dc,washington
79088,ny,
79094,ca,los angeles
79099,fl,
79114,ma,boston
79115,wi,milwaukee
79116,la,los angeles
79120,ma,boston
79124,tn,memphis
79125,ca,
79130,az,phoenix
79135,ma,boston
79137,dc,washington
79140,pa,philadelphia
79159,ny,new york
79162,oh,
79167,ny,new york
79170,fl,
79171,md,baltimore
79174,ma,boston
79179,ny,
79181,fl,
79184,il,chicago
79190,ny,
79194,dc,washington
79196,va,
79199,fl,
79206,ny,new york
79211,ca,
79213,dc,washington
79215,il,chicago
79217,dc,washington
79219,ky,
79220,ca,
79241,ga,
79250,ca,los angeles
79253,ny,new york
79260,wa,seattle
79264,ny,
79280,ca,los angeles
79281,ca,los angeles
79288,ny,new york
79301,wa,
79303,wa,
79314,ca,san francisco
79317,ny,new york
79320,ca,los angeles
79334,wa,washington
79335,ca,
79344,tx,houston
79345,ca,san francisco
79347,ny,new york
79351,ca,san francisco
79353,ca,san francisco
79355,ny,new york
79364,nv,las vegas
79373,ca,
79375,ca,
79377,ca,
79379,ca,
79380,il,chicago
79381,il,chicago
79382,ca,
79385,ca,
79386,ny,new york
79390,va,
79392,or,portland
79393,ca,los angeles
79396,id,
79397,ca,san francisco
79400,fl,
79405,nc,
79406,ca,san jose
79408,co,
79410,ga,
79411,ny,new york
79414,ma,boston
79420,ky,
79421,mn,
79424,ny,new york
79427,il,chicago
79428,ca,los angeles
79431,tx,
79432,ca,
79439,ca,
79444,wa,seattle
79448,tx,austin
79449,mo,
79450,ga,
79451,mo,
79453,ny,new york
79455,in,
79456,ca,san francisco
79461,ca,
79463,ca,
79466,ma,boston
79467,ny,new york
79468,ny,new york
79471,ca,los angeles
79482,nc,
79483,pa,
79485,nj,
79486,ga,
79487,il,
79488,il,chicago
79489,ca,san francisco
79494,ny,new york
79495,ca,san francisco
79496,or,
79497,pa,philadelphia
79500,ca,los angeles
79501,il,chicago
79504,ny,new york
79507,dc,washington
79512,nc,
79520,ny,new york
79521,ca,san diego
79529,mn,
79533,ny,new york
79541,tx,
79542,nj,
79543,ca,los angeles
79552,ny,new york
79553,il,chicago
79558,tx,austin
79564,il,
79565,oh,
79566,pa,philadelphia
79567,ca,
79570,tx,dallas
79571,az,phoenix
79572,ca,san francisco
79573,ma,
79579,ca,
79581,ca,
79582,ca,
79584,ca,
79585,ca,san francisco
79586,fl,
79587,ca,
79589,ca,
79593,il,chicago
79594,ca,
79596,ca,
79597,nc,
79598,fl,
79603,ca,
79606,mi,
79608,tn,
79611,ca,san francisco
79617,dc,washington
79621,co,
79624,ca,san francisco
79626,ks,
79628,ca,
79632,ca,los angeles
79633,pa,
79634,nv,
79646,tx,
79647,ca,los angeles
79648,mi,
79651,ca,los angeles
79652,ca,san francisco
79656,ny,new york
79657,ny,new york
79662,dc,washington
79673,fl,
79683,co,denver
79689,ca,
79701,mi,
79703,nc,
79704,ca,
79705,ga,
79709,nc,charlotte
79713,ca,san francisco
79715,il,chicago
79722,ca,
79724,ny,new york
79725,fl,
79729,fl,
79730,il,chicago
79731,il,chicago
79732,ny,new york
79734,ny,
79736,ny,new york
79739,ca,
79740,tx,austin
79744,wi,milwaukee
79745,il,chicago
79749,ca,
79753,il,chicago
79754,ca,los angeles
79759,mi,
79760,il,chicago
79768,ga,
79770,ca,
79774,nc,
79779,ny,new york
79787,wa,seattle
79789,ca,san francisco
79790,in,
79791,il,chicago
79796,ca,
79798,ca,san francisco
79800,ca,
79803,il,
79804,ma,boston
79807,il,chicago
79810,ny,new york
79813,ny,new york
79816,ca,
79819,ma,boston
79821,ca,
79824,ca,
79825,ny,
79827,ca,
79828,ca,los angeles
79830,tx,houston
79832,il,chicago
79834,il,chicago
79837,ny,new york
79844,fl,
79846,ca,
79849,dc,washington
79855,mi,detroit
79858,ca,los angeles
79859,ny,new york
79863,wa,seattle
79865,ut,
79866,ca,los angeles
79867,il,chicago
79868,wa,washington
79870,ca,san francisco
79875,ca,
79876,dc,washington
79879,fl,
79894,tx,houston
79896,wa,seattle
79897,ca,los angeles
79898,tx,houston
79900,ca,los angeles
79903,ma,boston
79905,ca,san diego
79914,ca,
79917,tx,houston
79918,ca,
79921,fl,
79922,fl,
79923,dc,washington
79925,ca,
79927,wa,seattle
79928,wi,milwaukee
79930,co,
79931,nc,
79932,ca,san francisco
79936,ca,los angeles
79941,ca,
79942,oh,columbus
79943,il,chicago
79944,ca,
79951,ny,new york
79955,ms,
79957,ca,
79958,ca,
79959,ca,
79960,nj,
79967,ca,san francisco
79971,va,
79973,ny,
79974,ma,
79980,ny,new york
79982,md,
79983,ny,
79985,mi,
79988,dc,washington
79990,mi,detroit
79991,co,denver
79994,pa,philadelphia
79997,nh,
79998,ca,
80007,tx,
80010,il,chicago
80016,nj,
80020,ny,new york
80039,nj,
80041,ca,san francisco
80053,ca,san diego
80055,or,portland
80060,ny,new york
80063,wa,seattle
80068,ca,
80070,ca,
80072,or,
80073,ny,new york
80074,ok,
80077,tx,houston
80078,tx,houston
80079,tx,houston
80081,ma,boston
80083,ny,new york
80091,tx,fort worth
80092,pa,
80093,ny,
80095,co,denver
80096,fl,
80097,ca,san francisco
80098,ca,los angeles
80099,la,los angeles
80100,ca,san francisco
80101,nj,
80106,ny,
80107,pa,
80108,mn,
80112,ca,
80116,ca,los angeles
80117,ny,
80119,ca,
80123,az,phoenix
80124,ca,
80125,va,
80127,nj,
80128,nj,
80130,ca,san francisco
80139,ny,new york
80142,tn,
80143,ny,
80144,fl,
80145,me,
80147,ca,los angeles
80155,ny,new york
80158,ca,
80159,ca,
80160,ca,
80162,ma,boston
80164,il,chicago
80175,pa,
80176,mi,
80182,tx,
80185,co,denver
80186,fl,
80187,oh,columbus
80188,oh,
80189,fl,
80194,ma,boston
80200,al,
80205,ma,boston
80210,va,
80216,ca,san francisco
80221,ca,san jose
80222,ca,
80223,ca,san francisco
80224,pa,
80225,az,phoenix
80227,ny,new york
80231,ca,
80241,ny,new york
80244,il,chicago
80251,ny,new york
80260,ny,new york
80265,nc,
80267,md,baltimore
80279,fl,
80287,fl,
80293,tx,houston
80295,va,
80297,nj,
80298,ca,
80309,or,
80316,al,
80318,ga,
80322,il,chicago
80340,fl,
80345,ny,new york
80362,il,chicago
80371,ca,san diego
80375,md,baltimore
80383,nh,
80386,hi,
80388,ny,new york
80392,ga,
80395,nc,
80396,nc,
80397,ny,new york
80400,nj,
80401,ca,san diego
80403,ca,san diego
80406,nj,
80409,ny,new york
80411,ny,new york
80412,ny,new york
80413,ny,new york
80415,ny,new york
80420,ny,new york
80421,nc,charlotte
80431,ny,new york
80444,dc,washington
80449,ny,
80458,ny,
80459,or,portland
80462,ny,new york
80466,nj,
80467,ma,
80472,in,
80479,il,
80490,nc,
80503,ca,los angeles
80504,ca,
80508,oh,columbus
80518,dc,washington
80520,ca,
80531,ca,los angeles
80534,ca,los angeles
80545,nj,
80553,nj,
80554,tx,
80556,ny,
80557,ny,new york
80563,ny,
80569,ny,new york
80570,ca,
80576,ca,
80582,ny,new york
80606,ca,los angeles
80623,ny,new york
80624,ca,
80626,nv,
80627,md,
80628,oh,
80629,ky,
80630,ca,
80631,ky,
80632,ca,san francisco
80633,wa,seattle
80642,pa,
80645,nv,las vegas
80647,in,
80648,tx,
80652,ma,boston
80654,ct,
80657,az,
80658,ca,san francisco
80660,ca,san diego
80668,oh,
80669,wa,seattle
80672,ma,boston
80676,ca,
80679,co,denver
80680,ca,
80684,nj,
80686,tx,houston
80693,ca,los angeles
80696,oh,
80699,fl,
80701,ny,new york
80706,ny,new york
80708,ny,new york
80709,ny,new york
80710,ny,new york
80712,az,
80713,az,
80719,tx,austin
80726,tx,dallas
80734,il,chicago
80750,ca,
80751,pa,
80752,ma,boston
80753,nj,
80757,fl,
80758,ga,
80760,ny,
80761,dc,washington
80767,dc,washington
80768,dc,washington
80776,ca,san diego
80783,ma,
80787,tx,fort worth
80793,nv,las vegas
80796,nm,
80804,ca,
80806,ca,
80810,ny,new york
80828,md,baltimore
80840,nj,
80842,ma,boston
80844,wa,seattle
80851,ca,san francisco
80852,la,
80854,az,
80856,ca,
80857,ca,san diego
80867,ca,san diego
80877,tx,
80883,ca,los angeles
80885,ca,
80890,ca,
80895,nv,las vegas
80896,fl,
80899,oh,
80904,dc,washington
80905,dc,washington
80906,dc,washington
80908,va,
80913,ny,new york
80918,ny,new york
80926,pa,philadelphia
80928,ca,san francisco
80931,nc,
80932,ny,new york
80933,pa,
80938,ga,
80945,tx,houston
80959,va,
80963,tn,
80967,dc,washington
80969,tx,austin
80970,ga,
80971,ca,
80975,ma,
80980,ca,san diego
80981,sc,
80986,ca,san francisco
80991,mo,
81001,ny,
81010,az,
81011,dc,washington
81014,oh,
81018,ma,boston
81019,nc,
81023,il,chicago
81026,il,chicago
81030,oh,
81034,nc,
81038,ny,
81045,ca,san francisco
81051,ny,new york
81053,ca,los angeles
81055,ne,
81057,ca,los angeles
81061,fl,
81080,ca,
81082,dc,washington
81085,dc,washington
81088,ca,phoenix
81090,dc,washington
81095,la,los angeles
81104,ny,
81117,fl,
81122,ny,new york
81124,ca,los angeles
81128,il,chicago
81130,dc,washington
81137,ar,
81140,ny,
81141,ia,
81142,ca,
81144,pa,philadelphia
81147,sd,
81152,ny,new york
81154,ca,san francisco
81166,tn,
81168,ks,
81171,va,
81178,ma,boston
81184,mi,
81191,ca,san francisco
81196,ma,boston
81201,la,los angeles
81210,fl,
81219,ma,
81221,ny,new york
81225,ny,new york
81226,ny,new york
81228,wi,
81232,ny,new york
81233,ny,new york
81234,ny,new york
81238,ny,new york
81240,ca,
81244,tx,houston
81248,ca,san francisco
81250,ny,new york
81252,ny,new york
81263,ga,
81266,ny,new york
81268,ny,new york
81272,ca,
81278,tn,
81280,mi,
81284,dc,washington
81291,pa,philadelphia
81292,ma,
81296,ny,new york
81297,pa,
81312,ny,new york
81314,ny,new york
81316,ny,new york
81340,dc,washington
81348,nv,las vegas
81351,in,indianapolis
81355,oh,
81357,ca,
81362,nj,
81365,tx,
81366,ny,new york
81367,il,chicago
81368,ca,los angeles
81369,ca,los angeles
81373,ny,new york
81375,tx,houston
81377,tx,
81381,ca,san francisco
81382,ma,boston
81386,tx,
81389,pa,philadelphia
81391,dc,washington
81392,dc,washington
81393,il,chicago
81394,il,chicago
81400,ga,
81408,il,chicago
81410,ca,los angeles
81412,fl,
81413,dc,washington
81414,pa,philadelphia
81416,dc,washington
81417,il,chicago
81418,ut,
81419,il,chicago
81420,az,
81422,dc,washington
81427,ny,new york
81429,mn,
81431,tx,
81433,dc,washington
81437,mi,
81440,ma,boston
81441,ga,
81442,fl,
81450,ca,san francisco
81454,ca,
81459,ia,
81462,dc,washington
81463,ca,
81464,or,portland
81467,tx,austin
81469,ca,san francisco
81472,fl,
81473,tx,austin
81476,tx,dallas
81477,ut,
81479,tx,austin
81485,ca,los angeles
81486,ca,los angeles
81490,fl,
81494,me,
81495,ca,los angeles
81498,ny,new york
81500,ca,
81505,wa,seattle
81506,ca,san francisco
81509,ny,
81514,co,
81522,dc,washington
81523,dc,washington
81525,ca,san francisco
81529,tx,
81537,ca,
81539,tx,
81541,ga,
81549,il,
81550,ny,
81551,ca,
81556,pa,philadelphia
81569,ar,
81572,il,chicago
81578,ca,san francisco
81580,nj,
81583,mn,
81586,or,portland
81588,dc,washington
81589,wa,washington
81594,il,chicago
81595,ca,
81597,ca,san francisco
81599,il,chicago
81602,ms,
81603,il,chicago
81606,ga,washington
81608,md,baltimore
81618,md,
81622,tx,houston
81623,pa,
81627,ga,
81629,va,
81633,fl,
81634,fl,
81640,ny,
81654,tn,
81661,fl,
81674,la,los angeles
81678,ca,
81686,ca,san diego
81687,ca,san diego
81691,md,
81712,tx,austin
81723,ny,new york
81727,nj,
81729,il,chicago
81730,ca,san diego
81732,pa,
81734,ca,
81737,ca,los angeles
81739,ca,
81740,ca,
81747,co,denver
81760,ca,los angeles
81765,mi,detroit
81771,ca,los angeles
81772,ny,new york
81774,nv,las vegas
81778,ca,los angeles
81780,ca,denver
81784,ca,denver
81785,ca,
81786,nv,las vegas
81788,fl,
81789,ca,san francisco
81795,in,
81799,ca,los angeles
81800,ca,
81801,ca,
81814,ga,
81816,dc,washington
81817,ca,los angeles
81819,md,
81820,va,
81821,ny,new york
81823,il,chicago
81829,dc,washington
81836,dc,washington
81837,nc,charlotte
81840,ca,los angeles
